9.874857792946529766e-01,9.874857792946529766e-01,9.908987485779294779e-01,9.817974971558589559e-01,9.886234357224118474e-01,9.840728100113765864e-01,9.886234357224118474e-01,9.897727272727272485e-01,9.863636363636363313e-01,9.852272727272727293e-01
9.920364050056882377e-01,9.931740614334471084e-01,9.920364050056882377e-01,9.874857792946529766e-01,9.886234357224118474e-01,9.863481228668942169e-01,9.874857792946529766e-01,9.897727272727272485e-01,9.852272727272727293e-01,9.852272727272727293e-01
9.897610921501706072e-01,9.931740614334471084e-01,9.931740614334471084e-01,9.863481228668942169e-01,9.863481228668942169e-01,9.863481228668942169e-01,9.863481228668942169e-01,9.931818181818181657e-01,9.863636363636363313e-01,9.875000000000000444e-01
9.920364050056882377e-01,9.943117178612058682e-01,9.920364050056882377e-01,9.874857792946529766e-01,9.908987485779294779e-01,9.886234357224118474e-01,9.920364050056882377e-01,9.943181818181817677e-01,9.875000000000000444e-01,9.886363636363636465e-01
9.965870307167234987e-01,9.920364050056882377e-01,9.931740614334471084e-01,9.874857792946529766e-01,9.931740614334471084e-01,9.931740614334471084e-01,9.920364050056882377e-01,9.965909090909090828e-01,9.852272727272727293e-01,9.875000000000000444e-01
9.943117178612058682e-01,9.965870307167234987e-01,9.920364050056882377e-01,9.897610921501706072e-01,9.897610921501706072e-01,9.920364050056882377e-01,9.931740614334471084e-01,9.954545454545454808e-01,9.852272727272727293e-01,9.886363636363636465e-01
9.954493742889647390e-01,9.977246871444823695e-01,9.943117178612058682e-01,9.931740614334471084e-01,9.943117178612058682e-01,9.908987485779294779e-01,9.920364050056882377e-01,9.931818181818181657e-01,9.863636363636363313e-01,9.886363636363636465e-01
9.954493742889647390e-01,9.965870307167234987e-01,9.965870307167234987e-01,9.965870307167234987e-01,9.943117178612058682e-01,9.954493742889647390e-01,9.943117178612058682e-01,9.943181818181817677e-01,9.909090909090909616e-01,9.920454545454545636e-01
9.965870307167234987e-01,9.954493742889647390e-01,9.954493742889647390e-01,9.965870307167234987e-01,9.965870307167234987e-01,9.954493742889647390e-01,9.931740614334471084e-01,9.943181818181817677e-01,9.897727272727272485e-01,9.886363636363636465e-01
9.977246871444823695e-01,9.977246871444823695e-01,9.954493742889647390e-01,9.965870307167234987e-01,9.965870307167234987e-01,9.954493742889647390e-01,9.931740614334471084e-01,9.943181818181817677e-01,9.909090909090909616e-01,9.897727272727272485e-01
9.977246871444823695e-01,9.977246871444823695e-01,9.965870307167234987e-01,9.954493742889647390e-01,9.965870307167234987e-01,9.965870307167234987e-01,9.943117178612058682e-01,9.954545454545454808e-01,9.897727272727272485e-01,9.886363636363636465e-01
9.977246871444823695e-01,9.988623435722411292e-01,9.965870307167234987e-01,9.988623435722411292e-01,9.965870307167234987e-01,9.965870307167234987e-01,9.954493742889647390e-01,9.965909090909090828e-01,9.931818181818181657e-01,9.909090909090909616e-01
9.977246871444823695e-01,9.988623435722411292e-01,9.977246871444823695e-01,9.965870307167234987e-01,9.965870307167234987e-01,9.988623435722411292e-01,9.965870307167234987e-01,9.965909090909090828e-01,9.920454545454545636e-01,9.920454545454545636e-01
9.988623435722411292e-01,1.000000000000000000e+00,9.977246871444823695e-01,9.977246871444823695e-01,9.988623435722411292e-01,9.977246871444823695e-01,9.965870307167234987e-01,9.954545454545454808e-01,9.931818181818181657e-01,9.931818181818181657e-01
9.988623435722411292e-01,1.000000000000000000e+00,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.977246871444823695e-01,9.954545454545454808e-01,9.931818181818181657e-01,9.943181818181817677e-01
9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.988623435722411292e-01,9.988623435722411292e-01,9.977246871444823695e-01,9.965909090909090828e-01,9.954545454545454808e-01,9.943181818181817677e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,9.988623435722411292e-01,9.988623435722411292e-01,9.977246871444823695e-01,9.977272727272726849e-01,9.954545454545454808e-01,9.954545454545454808e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,9.988623435722411292e-01,9.988623435722411292e-01,9.977246871444823695e-01,9.977272727272726849e-01,9.954545454545454808e-01,9.954545454545454808e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,9.988623435722411292e-01,9.988623435722411292e-01,9.977246871444823695e-01,9.977272727272726849e-01,9.954545454545454808e-01,9.954545454545454808e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.988623435722411292e-01,9.977246871444823695e-01,9.977272727272726849e-01,9.954545454545454808e-01,9.954545454545454808e-01
9.988623435722411292e-01,1.000000000000000000e+00,9.988623435722411292e-01,1.000000000000000000e+00,9.988623435722411292e-01,9.988623435722411292e-01,9.977246871444823695e-01,9.977272727272726849e-01,9.943181818181817677e-01,9.954545454545454808e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.977246871444823695e-01,9.988636363636363980e-01,9.965909090909090828e-01,9.965909090909090828e-01
9.988623435722411292e-01,1.000000000000000000e+00,9.988623435722411292e-01,1.000000000000000000e+00,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988636363636363980e-01,9.965909090909090828e-01,9.965909090909090828e-01
9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.988623435722411292e-01,9.988623435722411292e-01,9.988636363636363980e-01,9.977272727272726849e-01,9.965909090909090828e-01
9.977246871444823695e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.988623435722411292e-01,9.988623435722411292e-01,9.988636363636363980e-01,9.977272727272726849e-01,9.965909090909090828e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.988623435722411292e-01,9.988636363636363980e-01,9.977272727272726849e-01,9.965909090909090828e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.977246871444823695e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.988623435722411292e-01,9.988623435722411292e-01,9.988636363636363980e-01,9.977272727272726849e-01,9.965909090909090828e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.977246871444823695e-01,9.988636363636363980e-01,9.977272727272726849e-01,9.965909090909090828e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.988623435722411292e-01,9.988623435722411292e-01,9.988636363636363980e-01,9.977272727272726849e-01,9.965909090909090828e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.977246871444823695e-01,9.988636363636363980e-01,9.977272727272726849e-01,9.977272727272726849e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.988623435722411292e-01,9.988623435722411292e-01,9.988636363636363980e-01,9.977272727272726849e-01,9.977272727272726849e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,9.977246871444823695e-01,9.988636363636363980e-01,9.977272727272726849e-01,9.977272727272726849e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988636363636363980e-01,9.977272727272726849e-01,9.977272727272726849e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.977246871444823695e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.977246871444823695e-01,9.977272727272726849e-01,9.977272727272726849e-01,9.965909090909090828e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.977246871444823695e-01,9.988623435722411292e-01,9.988636363636363980e-01,9.977272727272726849e-01,9.977272727272726849e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988636363636363980e-01,9.977272727272726849e-01,9.977272727272726849e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.988623435722411292e-01,9.977246871444823695e-01,9.977272727272726849e-01,9.977272727272726849e-01,9.965909090909090828e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,9.977272727272726849e-01,9.988636363636363980e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,9.977272727272726849e-01,9.988636363636363980e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,9.977272727272726849e-01,9.988636363636363980e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.988623435722411292e-01,9.988623435722411292e-01,9.988636363636363980e-01,9.977272727272726849e-01,9.988636363636363980e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,9.988623435722411292e-01,1.000000000000000000e+00,9.977272727272726849e-01,9.988636363636363980e-01
9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,9.988636363636363980e-01,9.988636363636363980e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.977246871444823695e-01,9.988623435722411292e-01,9.988623435722411292e-01,9.977246871444823695e-01,9.977246871444823695e-01,9.988636363636363980e-01,9.988636363636363980e-01,9.988636363636363980e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,9.988636363636363980e-01,1.000000000000000000e+00
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,9.988623435722411292e-01,1.000000000000000000e+00,9.988623435722411292e-01,1.000000000000000000e+00,9.988636363636363980e-01,9.988636363636363980e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.988623435722411292e-01,1.000000000000000000e+00,9.988636363636363980e-01,9.988636363636363980e-01
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.988623435722411292e-01,9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.988623435722411292e-01,9.988623435722411292e-01,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
